,0,1
2373,поверхность кожа показать что пик мощность,82
2374,показать что пик мощность типичный сигнал,82
2375,от до гц генерировать сигнал,82
2376,гц генерировать сигнал представить звук,82
2377,ниже гц поэтому важный чтоб,82
2378,поэтому важный чтоб микрофон обладать высокий,82
2379,микрофон обладать высокий чувствительность,82
2380,чувствительность к очень низкочастотный,82
2381,к очень низкочастотный звук,82
2382,звук результат ммг фмг,82
2383,результат ммг фмг и,82
2384,и кмг проявлять достаточный,82
2385,кмг проявлять достаточный соответствие,82
2386,на этап восстановление нмп,82
2387,этап восстановление нмп в,82
2388,при регистрация ответ фмг,82
2389,регистрация ответ фмг проявлять б льшуя,82
2390,проявлять б льшуя чувствительность чем амг,82
2391,чувствительность чем амг ммг,82
2392,и фмг являться взаимозаменяемый,82
2393,фмг являться взаимозаменяемый метод,82
2394,для такой образ обнаружить корреляция,82
2395,такой образ обнаружить корреляция между,82
2396,с помощь кмг фмг,82
2397,помощь кмг фмг и,82
2398,и ммг недостаточный для,82
2399,ммг недостаточный для исследовательский,82
2400,исследовательский цель но приемлемый,82
2401,цель но приемлемый для,82
2402,для клиника преимущество фмг,82
2403,клиника преимущество фмг заключаться,82
2404,тот что регистрировать вызвать,82
2405,что регистрировать вызвать ответ,82
2406,с люба интересовать мышца,82
2407,люба интересовать мышца она лёгкий,82
2408,и неинвазивный фмг благодаря,82
2409,неинвазивный фмг благодаря свой,82
2410,надёжный метод оценка нмп,82
2411,метод оценка нмп в,82
2412,повседневный практика что касаться,82
2413,на основа электрофизиологический картина,82
2414,основа электрофизиологический картина описать,82
2415,основный вид нмб деполяризовать,82
2416,вид нмб деполяризовать и,82
2417,и недеполяризовать к сожаление,82
2418,недеполяризовать к сожаление сведение о существование канальный,82
2419,сведение о существование канальный десенситизационный,82
2420,и экстрасинаптический блок отрывочный недеполяризовать,82
2421,экстрасинаптический блок отрывочный недеполяризовать блок,82
2422,возникать за счёт конкурировать,82
2423,за счёт конкурировать с,82
2424,с ацетилхолин ах блокада субъединица,82
2425,ацетилхолин ах блокада субъединица ахра,82
2426,постсинаптический мембрана при введение недеполяризовать,82
2427,при введение недеполяризовать мр неконкурентный блок открытие,82
2428,мр неконкурентный блок открытие постсинаптический ах-канал или,82
2429,постсинаптический ах-канал или уменьшение высвобождение ах,82
2430,уменьшение высвобождение ах в,82
2431,на стимуляция двигательный нерв,82
2432,стимуляция двигательный нерв путём блокада пресинаптический,82
2433,путём блокада пресинаптический ахра,82
2434,на нервный терминать он,82
2435,нервный терминать он характеризоваться прогрессировать снижение,82
2436,характеризоваться прогрессировать снижение амплитуда ответ,82
2437,на феномен угасание или,82
2438,феномен угасание или в,82
2439,прогрессировать снижение отношение угасание ответ,82
2440,отношение угасание ответ на,82
2441,тс а после секундный,82
2442,а после секундный тс транзиторный увеличение,82
2443,тс транзиторный увеличение амплитуда одиночный сокращение,82
2444,амплитуда одиночный сокращение и,82
2445,отношение это посттетанический потенцирование,82
2446,это посттетанический потенцирование или,82
2447,или период облегчение длиться,82
2448,период облегчение длиться от до,82
2449,мина после гц тетанус,82
2450,после гц тетанус до,82
2451,тот пора пока ответ,82
2452,не вернуться к прететанический,82
2453,вернуться к прететанический исходный,82
2454,на при недеполяризовать блок,82
2455,при недеполяризовать блок угасать когда заблокировать ахра,82
2456,угасать когда заблокировать ахра и,82
2457,и исчезать когда заблокироваться рецептор,82
2458,исчезать когда заблокироваться рецептор в,82
2459,норма до блок напротив,82
2460,до блок напротив повторяться стимуляция двигательный нерв,82
2461,повторяться стимуляция двигательный нерв мочь усилить вызвать,82
2462,мочь усилить вызвать механический,82
2463,мышца это явление называться,82
2464,это явление называться в,82
2465,в литература лестничный феномен,82
2466,литература лестничный феномен как правило когда занятый,82
2467,как правило когда занятый ахра амплитуда том,82
2468,ахра амплитуда том том,82
2469,том при стимуляция начинать,82
2470,при стимуляция начинать снижаться,82
2471,том уменьшаться как минимум,82
2472,уменьшаться как минимум до,82
2473,мочь весь ещё оставаться,82
2474,весь ещё оставаться на,82
2475,уровень когда четыре ответ,82
2476,когда четыре ответ полностью затухать том,82
2477,полностью затухать том отсутствовать,82
2478,отсутствовать том составлять приблизительно,82
2479,том составлять приблизительно от,82
2480,такой картина соответствовать занятость,82
2481,картина соответствовать занятость ахра,82
2482,на три ответ исчезать,82
2483,три ответ исчезать когда заблокировать ахра два,82
2484,когда заблокировать ахра два ответ исчезать когда заблокировать,82
2485,ответ исчезать когда заблокировать рецептор,82
2486,режим при частичный нмб,82
2487,при частичный нмб два ответ слабый,82
2488,два ответ слабый первое иметься затухание,82
2489,первое иметься затухание существовать корреляция между,82
2490,существовать корреляция между отношение,82
2491,при значение отношение угасание,82
2492,значение отношение угасание ответ тактильно хороший выявляться,82
2493,ответ тактильно хороший выявляться при,82
2494,при однако отсутствие угасание,82
2495,однако отсутствие угасание ответ,82
2496,на не исключать наличие,82
2497,не исключать наличие остаточный нмб,82
2498,отношение более стимуляция малоинформативный,82
2499,более стимуляция малоинформативный тетанус,82
2500,в условие недеполяризовать нмб приводить,82
2501,условие недеполяризовать нмб приводить к,82
2502,к посттетанический облегчение или,82
2503,посттетанический облегчение или потенцирование то есть,82
2504,потенцирование то есть к,82
2505,к увеличение амплитуда посттетанический,82
2506,увеличение амплитуда посттетанический вызвать ответ,82
2507,при проведение одиночный стимуляция,82
2508,проведение одиночный стимуляция после предшествовать тетанический,82
2509,после предшествовать тетанический стимуляция,82
2510,ю мина наблюдаться завышение вызвать,82
2511,наблюдаться завышение вызвать ответ,82
2512,ответ такой образ глубина блок,82
2513,такой образ глубина блок мочь быть недооценить,82
2514,мочь быть недооценить для,82
2515,и последующий тетанический угасание относительно,82
2516,последующий тетанический угасание относительно невосприимчивый к это,82
2517,невосприимчивый к это явление существовать несколько,82
2518,явление существовать несколько теория объяснять механизм посттетанический,82
2519,теория объяснять механизм посттетанический облегчение,82
2520,один из они посттетанический облегчение,82
2521,они посттетанический облегчение объясняться тем что,82
2522,объясняться тем что интенсивный тетанический стимул,82
2523,интенсивный тетанический стимул вызывать,82
2524,и последующий высвобождение квантовый,82
2525,последующий высвобождение квантовый ах,82
2526,увеличение последующий потенциал концев,82
2527,последующий потенциал концев пластина,82
2528,с другой теория тетанус,82
2529,другой теория тетанус мочь оказывать относительно,82
2530,мочь оказывать относительно длительный,82
2531,на нмс за счёт вытеснение,82
2532,нмс за счёт вытеснение релаксант,82
2533,любой случай посттетанический стимуляция,82
2534,случай посттетанический стимуляция в,82
2535,в течение недеполяризовать нмб,82
2536,течение недеполяризовать нмб приводить к,82
2537,приводить к генерация б льший,82
2538,генерация б льший потенциал концев пластинка,82
2539,потенциал концев пластинка чем,82
2540,получить до тетанус посттетанический,82
2541,до тетанус посттетанический подсчёт позволять выявить,82
2542,подсчёт позволять выявить посттетанический облегчение ответ,82
2543,посттетанический облегчение ответ на одиночный стимул,82
2544,на одиночный стимул когда,82
2545,в условие недеполяризовать нмб амплитуда,82
2546,условие недеполяризовать нмб амплитуда одиночный ответ подавить,82
2547,одиночный ответ подавить на,82
2548,на количество посттетанический ответ обратно,82
2549,количество посттетанический ответ обратно пропорциональный глубина блок,82
2550,пропорциональный глубина блок чем большой,82
2551,тем маленький глубина блок,82
2552,тот что мощный ингаляционный,82
2553,что мощный ингаляционный анестетик закись азот галотан,82
2554,анестетик закись азот галотан изофлуран мочь вызывать,82
2555,изофлуран мочь вызывать угасание,82
2556,в отсутствие недеполяризовать нмб деполяризовать,82
2557,отсутствие недеполяризовать нмб деполяризовать нмб также,82
2558,на введение деполяризовать мр суксаметония,82
2559,введение деполяризовать мр суксаметония сукцинилхолина он молекула,82
2560,сукцинилхолина он молекула состоять из два,82
2561,состоять из два молекула ах который,82
2562,молекула ах который связываться,82
2563,с каждый субъединица постсинаптический,82
2564,каждый субъединица постсинаптический ахра вызывать он,82
2565,ахра вызывать он конформационный изменение открывать ионный,82
2566,конформационный изменение открывать ионный канал,82
2567,длительный период чем молекула ах,82
2568,чем молекула ах введение суксаметония хлорид,82
2569,введение суксаметония хлорид приводить к деполяризация,82
2570,приводить к деполяризация и,82
2571,и мышечный сокращение фасцикуляция так,82
2572,мышечный сокращение фасцикуляция так как деполяризовать,82
2573,как деполяризовать эффект относительно стойка,82
2574,эффект относительно стойка последующий пд не,82
2575,последующий пд не менять состояние,82
2576,менять состояние ионный канал рецептор,82
2577,ионный канал рецептор мышца расслабляться реполяризация,82
2578,мышца расслабляться реполяризация не происходить деполяризовать,82
2579,не происходить деполяризовать нмб характеризоваться прогрессировать,82
2580,нмб характеризоваться прогрессировать снижение амплитуда одиночный,82
2581,снижение амплитуда одиночный сокращение,82
2582,сокращение отсутствие феномен угасание,82
2583,отсутствие феномен угасание в,82
2584,амплитуда ответ после тс,82
2585,при длительный воздействие суксаметония,82
2586,длительный воздействие суксаметония на,82
2587,с атипичный генетический вариант бутирилхолинэстераза,82
2588,атипичный генетический вариант бутирилхолинэстераза деполяризовать нмб мочь приобретать,82
2589,деполяризовать нмб мочь приобретать характеристика недеполяризовать называть,82
2590,характеристика недеполяризовать называть в,82
2591,особенность это блок неконкурентный,82
2592,это блок неконкурентный характер,82
2593,характер том е углубление,82
2594,том е углубление при,82
2595,в синапс концентрация ах например,82
2596,синапс концентрация ах например на фон,82
2597,на фон действие антихолинэстеразный препарат,82
2598,действие антихолинэстеразный препарат в,82
2599,развитие два фаза деполяризовать,82
2600,два фаза деполяризовать блок позволять выявить,82
2601,блок позволять выявить деполяризовать мр вызывать постепенный,82
2602,деполяризовать мр вызывать постепенный снижение,82
2603,тс при классический деполяризовать,82
2604,при классический деполяризовать нмб угасание не,82
2605,нмб угасание не происходить,82
2606,стимуляция полностью не исчезнуть значение,82
2607,не исчезнуть значение отношение,82
2608,не только объективно оценить нмп,82
2609,объективно оценить нмп но,82
2610,создать более комфортный условие,82
2611,некоторый препарат мочь взаимодействовать,82
2612,препарат мочь взаимодействовать с,82
2613,непосредственно или опосредованно через,82
2614,или опосредованно через липидный мембрана что,82
2615,липидный мембрана что также,82
2616,нарушать или блокировать нмп,82
2617,или блокировать нмп они изменять динамический,82
2618,они изменять динамический структура ахра тем,82
2619,структура ахра тем самый нарушать нормальный функционирование,82
2620,самый нарушать нормальный функционирование центральный,82
2621,канал мочь медленный открываться,82
2622,мочь медленный открываться и,82
2623,и долгий оставаться открытый,82
2624,долгий оставаться открытый либо медленный закрываться механизм,82
2625,либо медленный закрываться механизм действие,82
2626,такой препарат выходить за,82
2627,препарат выходить за предел,82
2628,модель работа нмс барбитурат,82
2629,работа нмс барбитурат летучий ингаляционный анестетик ингибитор,82
2630,летучий ингаляционный анестетик ингибитор ацетилхолинэстераза агонистый различный,82
2631,ацетилхолинэстераза агонистый различный рецептор местный анестетик,82
2632,рецептор местный анестетик фенотиазин блокатор кальциевый канал,82
2633,фенотиазин блокатор кальциевый канал ряд антибиотик алкоголь,82
2634,ряд антибиотик алкоголь налтрексон,82
2635,и налоксон мочь вызывать,82
2636,налоксон мочь вызывать конформационный изменение рецептор,82
2637,мочь привести к потенцирование или пролонгация существующий,82
2638,потенцирование или пролонгация существующий миорелаксант-индуцировать нмб экстрацеллюлярный часть,82
2639,миорелаксант-индуцировать нмб экстрацеллюлярный часть центральный канал ахра,82
2640,центральный канал ахра по площадь проходной,82
2641,по площадь проходной сечение большой,82
2642,где он пересекать мембрана,82
2643,он пересекать мембрана следовательно,82
2644,большой молекула мочь войти,82
2645,не мочь пройти сквозь он препарат,82
2646,сквозь он препарат который,82
2647,с канал ахра по,82
2648,канал ахра по тип пробка,82
2649,в воронка мочь прекращать или,82
2650,воронка мочь прекращать или затруднять нормальный поток ионов,82
2651,затруднять нормальный поток ионов через канал вызывать,82
2652,через канал вызывать развитие,82
2653,развитие феномен называть канальный,82
2654,феномен называть канальный блок поскольку канальный,82
2655,блок поскольку канальный блок нарушать нормальный,82
2656,блок нарушать нормальный поток ионов через,82
2657,поток ионов через канал препятствовать деполяризация концев,82
2658,канал препятствовать деполяризация концев пластинка нмп ухудшаться,82
2659,пластинка нмп ухудшаться или блокироваться так,82
2660,или блокироваться так как,82
2661,в место связывание ах,82
2662,место связывание ах нмп нарушаться не,82
2663,нмп нарушаться не путём конкурентный антагонизм,82
2664,путём конкурентный антагонизм с,82
2665,с ацетилхолин описать два,82
2666,ацетилхолин описать два тип канальный блок,82
2667,тип канальный блок открытый,82
2668,закрытый при открытый канальный,82
2669,при открытый канальный блок,82
2670,в результат воздействие ах,82
2671,результат воздействие ах но,82
2672,не мочь пройти сквозь он большинство,82
2673,сквозь он большинство из,82
2674,они молекула мочь войти,82
2675,канал только тогда когда,82
2676,только тогда когда он открытый интенсивность,82
2677,он открытый интенсивность они,82
2678,как часто канал открытый,82
2679,часто канал открытый молекула перемещаться,82
2680,и заряд свойственный они,82
2681,заряд свойственный они молекулярный,82
2682,это означать что только катионный препарат,82
2683,только катионный препарат участвовать,82
2684,при закрытый канальный блок,82
2685,закрытый канальный блок препарат,82
2686,с рецептор вокруг вход,82
2687,рецептор вокруг вход в,82
2688,в канал нарушать нормальный,82
2689,канал нарушать нормальный поток ионов через,82
2690,поток ионов через он,82
2691,рецептор происходить вокруг устье,82
2692,происходить вокруг устье канал рецептор,82
2693,значение как часто открытый,82
2694,как часто открытый или закрытый канал,82
2695,или закрытый канал то есть закрытый канальный,82
2696,то есть закрытый канальный блок,82
2697,зависеть от тот сколь интенсивно,82
2698,тот сколь интенсивно работать,82
2699,работать система макромолекула рецептор,82
2700,система макромолекула рецептор обладать пластичность благодаря что,82
2701,обладать пластичность благодаря что в,82
2702,среда канал мочь пребывать,82
2703,канал мочь пребывать в,82
2704,в несколько конформационный состояние,82
2705,несколько конформационный состояние существовать ситуация когда,82
2706,существовать ситуация когда рецептор связываться,82
2707,агонист не претерпевать конформационный,82
2708,не претерпевать конформационный изменение открывать канал,82
2709,изменение открывать канал рецептор,82
2710,такой состояние называться десенситизированный,82
2711,состояние называться десенситизированный такой,82
2712,такой рецептор мочь связываться,82
2713,рецептор мочь связываться как,82
2714,большой число рецептор десенситизировать то,82
2715,рецептор десенситизировать то для,82
2716,для деполяризация концев пластина,82
2717,деполяризация концев пластина не хватать свободный,82
2718,не хватать свободный рецептор,82
2719,и нмп блокироваться к,82
2720,нмп блокироваться к это,82
2721,обычно приводить обратимый конформационный,82
2722,приводить обратимый конформационный изменение,82
2723,в результат стойкий связывание,82
2724,результат стойкий связывание деполяризовать вещество,82
2725,рецептор большой интерес вызывать,82
2726,большой интерес вызывать способность ингаляционный анестетик,82
2727,способность ингаляционный анестетик влиять на,82
2728,влиять на нмп механизм угнетать,82
2729,нмп механизм угнетать влияние,82
2730,на нейромышечный проведение оставаться,82
2731,нейромышечный проведение оставаться до конец,82
2732,на сегодняшний день миорелаксировать эффект объясняться,82
2733,миорелаксировать эффект объясняться воздействие,82
2734,структура нервный система так называть,82
2735,нервный система так называть эффект иммобилизация хотя,82
2736,эффект иммобилизация хотя в,82
2737,и постсинаптический механизм действие,82
2738,постсинаптический механизм действие ингаляционный анестетик,82
2739,позволить автор сделать предположение о,82
2740,что севофлуран мочь оказывать,82
2741,севофлуран мочь оказывать значительный угнетать действие,82
2742,значительный угнетать действие на,82
2743,на пресинаптический часть нмс некоторый,82
2744,пресинаптический часть нмс некоторый работа,82
2745,продемонстрировать что десфлуран изофлуран,82
2746,что десфлуран изофлуран энфлуран,82
2747,и галотан действовать как депрессант,82
2748,галотан действовать как депрессант нейромышечный передача показать,82
2749,нейромышечный передача показать в,82
2750,в концентрация мак вызывать,82
2751,концентрация мак вызывать максимальный,82
2752,значение применение летучий анестетик,82
2753,применение летучий анестетик в,82
2754,в мак мочь привести,82
2755,мак мочь привести к депрессия деполяризация,82
2756,к депрессия деполяризация концев пластина,82
2757,это сокращение мочь оставаться,82
2758,сокращение мочь оставаться значительный,82
2759,значительный а угасание неизменный,82
2760,а угасание неизменный также,82
2761,значение при мак десфлуран,82
2762,при мак десфлуран в,82
2763,автор отметить что незначительный,82
2764,отметить что незначительный увеличение конечно-выдыхать концентрация десфлуран,82
2765,увеличение конечно-выдыхать концентрация десфлуран с,82
2766,до мак приводить к,82
2767,мак приводить к значительный депрессия нмп,82
2768,значительный депрессия нмп результат,82
2769,с миастения показать достоверный снижение,82
2770,миастения показать достоверный снижение отношение,82
2771,том при концентрация севофлуран,82
2772,при концентрация севофлуран что эквивалентный приблизительно,82
2773,что эквивалентный приблизительно мак,82
2774,до у здоровый лицо,82
2775,на нмп неоднозначный е,82
2776,нмп неоднозначный е показать что галотан,82
2777,показать что галотан и,82
2778,концентрация мак не оказывать ингибируть,82
2779,и сообщить о отсутствие угасание,82
2780,сообщить о отсутствие угасание нмп,82
2781,нмп при гц стимуляция,82
2782,при гц стимуляция у,82
2783,здоровый пациент получать энфлюрана,82
2784,пациент получать энфлюрана в,82
2785,в концентрация мак такой образ,82
2786,концентрация мак такой образ литература,82
2787,полный представление о электрофизиологический характеристика деполяризовать,82
2788,электрофизиологический характеристика деполяризовать и,82
2789,и лишь отрывочный сведение о,82
2790,лишь отрывочный сведение о канальный,82
2791,и десенситизационный блок препарат,82
2792,десенситизационный блок препарат который вызывать канальный,82
2793,который вызывать канальный или десентизационный блок,82
2794,или десентизационный блок и,82
2795,на нмп широко использоваться,82
2796,нмп широко использоваться в,82
2797,в практический анестезиология особый интерес,82
2798,практический анестезиология особый интерес вызывать,82
2799,в это план ингаляционный,82
2800,это план ингаляционный анестетик,82
2801,о нарушение нмп вызывать,82
2802,нарушение нмп вызывать этот,82
2803,значительный мера противоречивый а,82
2804,более широкий явление требовать дальнейший,82
2805,и том ерат ура блок,82
2806,том ерат ура блок в,82
2807,в анестезиология уч метод,82
2808,анестезиология уч метод пособие,82
2809,с момент постановка диагноз,81
2810,система высокий профессиональный образование,81
2811,также мочь быть использовать,81
2812,занимать один из один,81
2813,один из фактор влиять на,81
2814,в национальный календарь профилактический прививка,81
2815,цель настоящий работа явиться,81
2816,и диастолический функция лж,81
2817,однако следовать учитывать что,81
2818,в широкий смысл слово,81
2819,за бо ле ва ний,81
2820,гипертрофия левый желудочек и,81
2821,у паци ент с,81
2822,один из основный компонент,81
2823,в проспективный рандомизировать исследование,81
2824,бронхиальный астма у ребёнок,81
2825,высокий риск сердечно-сосудистый осложнение,81
2826,и частота сердечный сокращение,81
2827,середина х год прошлое век,81
2828,фактор некроз опухоль фно интерлейкина ил,81
2829,то же время исследование,81
2830,слизистый оболочка верхний дыхательный путь,81
2831,добыча полезный ископаемое обрабатывать производство,81
2832,полиморфизм длина рестрикционный фрагмент,81
2833,в регион российский федерация,81
2834,и через мес после,81
2835,в полный мера относиться,81
2836,с нормальный функция почка,81
2837,а также тот факт что,81
2838,на фон приём нпвп,81
2839,в плата абов том е,81
2840,плата абов том е аверкин а год,81
2841,при нарушение функция почка,81
2842,группа рм по сравнение,81
2843,из соэ мм число,81
2844,балл по шкала впх-сп,81
2845,статистический обработка результат проводить,80
2846,быть показать что он,80
2847,по крайний мера с,80
2848,с учёт индивидуальный особенность,80
2849,и пролиферация гладкомышечный клетка,80
2850,доказать свой эффективность в,80
2851,считаться один из самый,80
2852,не до сто точ,80
2853,фактор некроз опухоль интерлейкина,80
2854,иметься дать свидетельствующий о,80
2855,вносить значительный вклад в,80
2856,на сегодняшний день известно что,80
2857,в сфера защита право,80
2858,в течение часы после,80
2859,другой биологически активный вещество,80
2860,от несколько часы до,80
2861,для тот чтобы оценить,80
2862,в настоящее время существовать несколько,80
2863,от ме че но,80
2864,благодарность работа выполнить при,80
2865,европейский рекомендация по лечение,80
2866,р ркр килограмм метр с,80
2867,в регуляция иммунный ответ,80
2868,в группа сд тб,80
2869,разработка новый подход к,80
2870,мочь приводить к увеличение,80
2871,что послужить основание для,80
2872,сельский хозяйство охота и,80
2873,введение на сегодняшний день,80
2874,и нестероидный противовоспалительный препарат,80
2875,средство массовый информация и,80
2876,по программа государственный гарантия,80
2877,гордый нко далее далее загородна й,80
2878,далее загородна й а год вознюк,80
2879,по данные росстат в,80
2880,накопить к настоящий время,80
2881,бухгалтерський область ку в,80
2882,каждый мм рт ст,80
2883,в сфера охрана здоровье,80
2884,стоить также отметить что,80
2885,в отделение неотложный помощь,80
2886,исследование эффект перенос процентный ставка,80
2887,наш глубина промерзание поверхность,80
2888,в несколько раз выше,79
2889,такой образ у больной,79
2890,один из наиболее перспективный направление,79
2891,от общий численность население,79
2892,группа исследователь под руководство,79
2893,на территория бывший ссср,79
2894,год индекс масса тело,79
2895,срб мг литр примечание,79
2896,у лицо трудоспособный возраст,79
2897,на фон приём препарат,79
2898,оказывать благоприятный влияние на,79
2899,время один мировой война,79
2900,интересный тот факт что,79
2901,в основное состоять из,79
2902,андрогенный дефицит у мужчина,79
2903,и соавт прислать к,79
2904,в большинство работа посвятить,79
2905,а год вознюк год литр смовженко,79
2906,год литр смовженко том,79
2907,в конец выдох пдква,79
2908,с идиопатический лёгочный фиброз,79
2909,в талый грунт без учёт,79
2910,являться один из наиболее эффективный,78
2911,ронц имя наш наш блохин,78
2912,и то же время,78
2913,за летний период наблюдение,78
2914,с мм рт ст,78
2915,на й неделя гестация,78
2916,мочь играть определённый роль,78
2917,это мочь свидетельствовать о,78
2918,такой образ вопрос о,78
2919,исследование функция внешний дыхание,78
2920,что играть важный роль,78
2921,животное быть показать что,78
2922,фз о внесение изменение в,78
2923,с множественный лекарственный устойчивость,78
2924,в свой очередь мочь приводить,78
2925,свой очередь мочь приводить к,78
2926,в значительно меньший степень,78
2927,контроль качество пищевой продукт,78
2928,с хронический почечный недостаточность,78
2929,следовать заметить что в,78
2930,по паритет покупательный способность,78
2931,увеличение продолжительность жизнь население,78
2932,один мес после операция,78
2933,и индекс масса тело,78
2934,до сей пора отсутствовать,78
2935,и рак шейк матка,78
2936,нарушить толерантность к глюкоза,78
2937,частота сердечный сокращение в,78
2938,на сегодняшний день более,78
2939,тем не менее он,78
2940,орган государственный власть субъект российский федерация,78
2941,на протяжение х год,78
2942,являться неблагоприятный прогностический фактор,78
2943,некоторый автор указывать что,78
2944,хор площадь хор площадь хор площадь хор площадь,78
2945,балл по шкала впх-плата,78
2946,последний год свидетельствовать о тот,77
2947,на ру ше ний,77
2948,условно можно разделить на,77
2949,с впервые установленный диагноз,77
2950,составлять мм рт ст,77
2951,мниой имя плата а герцен,77
2952,в настой щее время,77
2953,который можно разделить на,77
2954,занимать третье место в,77
2955,по данные ретроспективный исследование,77
2956,избыточный масса тело ожирение,77
2957,охрана окружающий среда и,77
2958,повышение уровень печёночный фермент,77
2959,с нарушение функция почка,77
2960,и хронический почечный недостаточность,77
